TF	target	importance
Serpinb1b	Syt2	0.6689709088688732
Egr2	Syt2	0.668953856163208
Ntsr1	Cdkn1a	0.6685711339348583
Sgk1	Pnoc	0.6685635415542924
Serpine1	Cckar	0.6684639343912784
Igf1r	Mc4r	0.6684586284635535
Prlr	Plin3	0.6681849552706733
Galr2	Klf4	0.6680156244576794
Fst	Lepr	0.6679299392190646
Nup62cl	Calcr	0.6678362971685885
Amigo2	Cxcl14	0.667788279941578
Slc17a6	Rgs5	0.6675344269572021
Sox4	Klf4	0.6674539162304326
Crhr2	Onecut2	0.6673383469693999
Cenpe	Cckar	0.6672587749740263
Etv1	Synpr	0.6672300252873871
Slc15a3	Nup62cl	0.6670830590360426
Tiparp	Ccnd2	0.6670550425411217
Rnd3	Plin3	0.6669638971840319
Ebf3	Gad1	0.6668408544881014
Mki67	Galr1	0.6666688280204389
Cckbr	Grpr	0.666498688900085
Slc17a6	Lepr	0.6661813969597168
Glra3	Cxcl14	0.6660784946707383
Igf1r	Mki67	0.6659524657152183
Creb3l1	Amigo2	0.6657920890822602
Igf1r	Arhgap36	0.6657041738535667
Tacr3	Pou3f2	0.6655557497722657
Slc17a6	Myh11	0.6653050743791086
Prlr	Oxtr	0.6652543133197276
Htr2c	Cckbr	0.665108656279063
Npy2r	Arhgap36	0.6649939751144349
Ntng1	Etv1	0.6649728270514144
Sox6	Oprd1	0.6649498636779323
Igf1r	Nup62cl	0.6649413538938084
Ano3	Ar	0.6649106794108506
Ar	Ebf3	0.6648556966202112
Serpinb1b	Krt90	0.6648122089587377
Avpr2	Ramp3	0.664592892736663
Klf4	Aldh1l1	0.6643336484829586
Ccnd2	Sox4	0.6642788910378957
Avpr2	Baiap2	0.6641976736560804
Oxtr	Egr2	0.6641238568601129
Cplx3	Egr2	0.6640316499135113
Npas1	Pgr	0.6639870632054377
Cd24a	Ebf3	0.6638965479591403
Calcr	Crhbp	0.6637516491004197
Fst	Fezf1	0.6637220606298833
Ramp3	Slc15a3	0.6635718791885151
Gabrg1	Cdkn1a	0.6635545709080989
Cenpe	Klf4	0.6634766533791865
Slc18a2	Ndnf	0.663219817325233
Ebf3	Ndnf	0.663215697586619
Esr1	Gjc3	0.6631202601501857
Brs3	Pcdh11x	0.6630816348533506
Sema3c	Plin3	0.6629815751905561
Slco1a4	Glra3	0.6628492609294946
Crhr2	Traf4	0.6628388616165716
Selplg	Isl1	0.662670294552144
Lpar1	Fn1	0.6626331073834023
Cckar	Klf4	0.6626013436705872
Lmod1	Mlc1	0.6625675885436685
Galr1	Gda	0.6624581167723878
Egr2	Etv1	0.6623517311859188
Npy1r	Plin3	0.6622925377347386
Trhr	Dgkk	0.6622844594501445
Isl1	Cxcl14	0.6622769874298803
Myh11	Onecut2	0.6622707765429295
Fn1	Necab1	0.662200757629641
Rnd3	Fbxw13	0.6621844049224097
Sox6	Rnd3	0.6621481303251132
Nup62cl	Cyr61	0.6621222437875973
Cyp26a1	Aldh1l1	0.6620231550907395
Ermn	Crhr1	0.6619112946945046
Cplx3	Mlc1	0.6618492500473399
Crhr1	Ntng1	0.66183443138957
Gpr165	Cyp26a1	0.66145123006777
Synpr	Dgkk	0.6614038476678198
Serpine1	Gad1	0.661371595582171
Cdkn1a	Galr1	0.6613045921748677
Npy2r	Prlr	0.6609296599353718
Npas1	Slc15a3	0.6608192271277306
Esr1	Igf1r	0.6608154257185899
Omp	Greb1	0.6607280381484736
Synpr	Coch	0.6607076685887249
Oprk1	Gabra1	0.6604900366158476
Tiparp	Adora2a	0.6604239430400065
Adora2a	Cyp26a1	0.6603016311895469
Lpar1	Npy1r	0.660166356372489
Ndnf	Lpar1	0.6601521899960949
Chat	Ccnd2	0.6597574006317893
Creb3l1	Mki67	0.6596810853504178
Aldh1l1	Cckar	0.6594976865673023
Gabra1	Fezf1	0.6594946590179157
Dgkk	Etv1	0.6594447653329688
Fezf1	Oxtr	0.6592961472629913
Trhr	Slc17a7	0.6592901025370627
Cd24a	Gabrg1	0.6592488090840136
Ebf3	Cenpe	0.6590824407490466
Calcr	Gpr165	0.6588128034599792
Galr1	Trhr	0.6587369328054864
Cplx3	Ar	0.6586450099012401
Rxfp1	Calcr	0.6585809977157188
Slc17a8	Tacr1	0.6582257191803843
Igf1r	Prlr	0.6581223036614994
Slc17a8	Ntng1	0.6579528384184674
Slc17a6	Cyp19a1	0.6578836968513495
Brs3	Selplg	0.6577279015910797
Isl1	Greb1	0.6576366366533446
Ntsr1	Serpine1	0.6574858031451141
Dgkk	Mc4r	0.6574607517885781
Pcdh11x	Adora2a	0.6574560131774888
Sox8	Crhbp	0.6573897372970869
Tmem108	Etv1	0.6573761269338544
Nos1	Cspg5	0.6571397893577579
Creb3l1	Cckar	0.6570634983055158
Brs3	Onecut2	0.6570549537280644
Coch	Slc17a6	0.6569110813253514
Cd24a	Slco1a4	0.6569080892352046
Pdgfra	Egr2	0.6568301792635587
Lepr	Arhgap36	0.6568185517435997
Avpr1a	Tiparp	0.6567923459829186
Cyp26a1	Man1a	0.6567872605142087
Cckar	Mlc1	0.656737943255176
Calcr	Dgkk	0.6567191747358724
Adora2a	Ar	0.6566259662293591
Sox8	Krt90	0.6562391565037472
Serpine1	Cd24a	0.6562100636223278
Ccnd2	Brs3	0.6561627100042496
Cckar	Npy1r	0.656059679622434
Sytl4	Cckar	0.6558356684268217
Ndnf	Dgkk	0.6558196949863716
Prlr	Avpr1a	0.6556832775201349
Glra3	Lpar1	0.6555083259123143
Serpine1	Ramp3	0.6554028184456316
Aqp4	Ace2	0.6550462413631704
Serpine1	Rnd3	0.6549766177555794
Dgkk	Cd24a	0.6549273187565758
Ntng1	Cbln1	0.6547375566873257
Tacr1	Adora2a	0.6547062933575173
Chat	Cyp19a1	0.6545609981425905
Traf4	Rxfp1	0.6545044249446075
Ano3	Chat	0.6544401573279693
Aldh1l1	Gpr165	0.6544013080329448
Fst	Crhbp	0.6542898910536145
Pou3f2	Cspg5	0.6542846038732536
Bdnf	Ndrg1	0.6540499792920497
Plin3	Greb1	0.654027170846419
Cplx3	Sema4d	0.6540030715467243
Cenpe	Ntsr1	0.6538040988139954
Cbln1	Man1a	0.6536183443937763
Ramp3	Grpr	0.6530240925612701
Cxcl14	Mki67	0.6529295821031006
Ndnf	Amigo2	0.6528415381640373
Necab1	Slco1a4	0.652722041322981
Sema3c	Cxcl14	0.652439869272551
Cenpe	Ano3	0.6523482394117956
Sox6	Gad1	0.6521605752252223
Npy2r	Plin3	0.6520275056848349
Fbxw13	Serpinb1b	0.6518586166634837
Serpine1	Gda	0.651802514222951
Mc4r	Necab1	0.6517688646481731
Gjc3	Npas1	0.6514622475166634
Creb3l1	Glra3	0.6513911741800148
Gda	Galr2	0.6513672644425558
Pou3f2	Crhr2	0.6513003435760247
Slc17a6	Slco1a4	0.6512725429569994
Npy1r	Synpr	0.6511889521996146
Bmp7	Slco1a4	0.6511152239276236
Tacr3	Cpne5	0.6510643787862714
Tacr1	Slc17a6	0.6510369319364451
Gda	Cxcl14	0.6509963029423436
Cpne5	Omp	0.650861575705987
Ntng1	Gabrg1	0.6507936010930898
Cspg5	Brs3	0.6507495307319218
Ramp3	Lepr	0.6506399783949288
Avpr2	Galr1	0.6506199852644722
Necab1	Igf1r	0.6503614624143542
Ar	Pou3f2	0.6503426538522684
Cckbr	Amigo2	0.6502212903322393
Klf4	Serpine1	0.6500158753853785
Sox6	Rgs5	0.6500110486136343
Slc17a6	Slc17a7	0.6499056646433696
Etv1	Nos1	0.6496991782748666
Cbln2	Cyr61	0.6494799845223013
Klf4	Sox4	0.6493888695103254
Rxfp1	Cd24a	0.6493613703460598
Cd24a	Npy1r	0.6493063501706706
Sytl4	Cyr61	0.6492616386548676
Ano3	Npas1	0.6487572953658637
Rgs2	Tacr1	0.648560640616644
Syt4	Greb1	0.6483775427920154
Cckar	Gabrg1	0.6483209132948559
Npy1r	Greb1	0.6482213173735899
Ndrg1	Tacr1	0.6478189181438692
Mki67	Ndrg1	0.6476674665628811
Traf4	Crhr2	0.6475621259366113
Avpr1a	Syt2	0.6474957561751159
Sox8	Egr2	0.6474756166846967
Slc17a8	Avpr2	0.6474690168897999
Rnd3	Nos1	0.6474528838654382
Bdnf	Calcr	0.647434122395988
Slco1a4	Syt4	0.647414579543706
Gbx2	Klf4	0.6473389921467861
Ttyh2	Pcdh11x	0.6472157652081024
Cyr61	Chat	0.6471251367926818
Scgn	Ace2	0.6469366612040653
Sox6	Ano3	0.6469173388518459
Creb3l1	Ntsr1	0.6468401203277587
Pgr	Slco1a4	0.6463176376477906
Slc17a8	Ndnf	0.6463136579751003
Avpr1a	Sytl4	0.646031399064955
Igf1r	Fezf1	0.6458414060096221
Cbln2	Synpr	0.6457514002464116
Isl1	Oprd1	0.6457456089882875
Ramp3	Rxfp1	0.6455594913702121
Cckbr	Sox6	0.6453488644861817
Bdnf	Chat	0.6452429132524786
Tiparp	Synpr	0.6451894715807402
Galr2	Slc17a6	0.6451564820784516
Gabrg1	Nos1	0.6447509300009445
Man1a	Pcdh11x	0.6446849824252415
Ttn	Pou3f2	0.6443689791788326
Tmem108	Cyp26a1	0.6440030270880365
Arhgap36	Aldh1l1	0.6438156991771949
Ntng1	Egr2	0.6437906513290438
Man1a	Sema3c	0.6437793934730691
Rgs2	Serpinb1b	0.6437450424232612
Rnd3	Gabra1	0.6436841474812506
Avpr1a	Fst	0.6436624819079406
Cyr61	Cspg5	0.6436493300221622
Ace2	Trhr	0.6436164323076081
Ntsr1	Oxtr	0.6435911830542713
Galr1	Ace2	0.6435515425916927
Krt90	Ndrg1	0.6434884663561105
Sox8	Slc18a2	0.6434764447209388
Slco1a4	Ntng1	0.6434167033893214
Htr2c	Gpr165	0.6433915135296575
Pou3f2	Onecut2	0.6432366646597861
Gad1	Cckar	0.6431229894767557
Bmp7	Rnd3	0.6430651702246535
Pou3f2	Etv1	0.6428433965138416
Krt90	Npy1r	0.6428336172918979
Npy1r	Slco1a4	0.6426692597742067
Sema3c	Ermn	0.6426369418232717
Rxfp1	Lmod1	0.6425625069318237
Sytl4	Crhr1	0.6424170213569693
Ntng1	Syt4	0.6419715515423424
Sox8	Arhgap36	0.6417705740595722
Cyr61	Syt2	0.6414099703870568
Gda	Creb3l1	0.6413954374723281
Coch	Tiparp	0.6413424385060597
Cxcl14	Egr2	0.6411387961897335
Slc18a2	Cckbr	0.6410396202554958
Fst	Cdkn1a	0.6409754309836602
Ano3	Cd24a	0.6408860415260115
Lpar1	Pnoc	0.6407098771722247
Slc17a8	Slc15a3	0.6406681953737444
Pak3	Cenpe	0.640068369332977
Creb3l1	Gjc3	0.6400582893687298
Avpr2	Necab1	0.6399975407820653
Npas1	Galr1	0.639953017455194
Krt90	Sox4	0.6397525770865992
Gabra1	Bmp7	0.6397185714533797
Galr1	Slc17a7	0.6397147798904951
Grpr	Scgn	0.6396754654122635
Ermn	Lmod1	0.6396154562113594
Lpar1	Aqp4	0.6395825302253081
Nos1	Fn1	0.639571903194726
Pou3f2	Fbxw13	0.6395200421199314
Cdkn1a	Oprk1	0.6393740615447502
Slc17a6	Plin3	0.639331303178809
Cxcl14	Adora2a	0.6392079168391578
Rgs2	Sytl4	0.6389132820860347
Plin3	Myh11	0.6388920155632009
Dgkk	Adora2a	0.6387314561387407
Ano3	Aldh1l1	0.638725769860475
Adora2a	Ntng1	0.6384197925696155
Baiap2	Esr1	0.6382362456600361
Plin3	Klf4	0.6381087464970264
Calcr	Amigo2	0.6380886806921366
Etv1	Fbxw13	0.6379803037480145
Etv1	Scgn	0.6379130655379691
Ntsr1	Krt90	0.6379116909783895
Cckar	Gbx2	0.6378631987564232
Klf4	Ermn	0.6378010222147593
Ccnd2	Krt90	0.6377966531350153
Synpr	Fst	0.6375863136881182
Cbln2	Pdgfra	0.6372611758384928
Avpr2	Trhr	0.6371922380643542
Synpr	Cxcl14	0.6370957165767925
Sema3c	Rgs2	0.6370120664017146
Gda	Npy1r	0.6369968313233971
Slco1a4	Gabrg1	0.6366474876101104
Chat	Npas1	0.636513801115568
Sgk1	Crhr1	0.6362767965847188
Rnd3	Sp9	0.6361352355482531
Galr1	Creb3l1	0.6360539505136609
Cbln2	Krt90	0.6359848687978747
Cenpe	Crhbp	0.635951258657812
Oprl1	Grpr	0.6358884656730376
Tmem108	Irs4	0.6358791758829416
Gda	Omp	0.6357910112647497
Gpr165	Cenpe	0.6356394862772686
Tiparp	Greb1	0.6355394983588074
Cenpe	Avpr1a	0.6352501712165759
Cspg5	Glra3	0.6352366190645558
Mki67	Htr2c	0.635183922235248
Sgk1	Oprl1	0.6351770162482706
Nup62cl	Ndnf	0.6351453843499003
Arhgap36	Fezf1	0.6350854026045332
Galr2	Man1a	0.6350393281298923
Ntng1	Pdgfra	0.6349525877024013
Crhr1	Aqp4	0.6346068434304449
Ttn	Fezf1	0.6339754905011087
Greb1	Gda	0.6339517569005807
Ntsr1	Amigo2	0.6337777822158543
Ntng1	Ccnd2	0.6337576489746785
Sgk1	Crhr2	0.6337321066043642
Klf4	Pou3f2	0.6337273854812208
Rxfp1	Creb3l1	0.633723008670864
Synpr	Kiss1r	0.6336411925469791
Gem	Lmod1	0.6334275130762618
Bdnf	Cyp19a1	0.6334154560161241
Lmod1	Pou3f2	0.6333692468897351
Npas1	Avpr2	0.6333557872029507
Ar	Rgs5	0.6328940075024471
Ntsr1	Galr1	0.6328339228521224
Aqp4	Cbln2	0.6328135974096417
Cyp19a1	Glra3	0.6323820535027141
Lepr	Pnoc	0.6322715701968938
Irs4	Creb3l1	0.6316339850215702
Slc17a7	Oprd1	0.631311941845697
Gem	Ebf3	0.6311458229974921
Serpine1	Slc18a2	0.6311298295170138
Slc15a3	Coch	0.6310218458346624
Aldh1l1	Cyp19a1	0.6308843412346743
Creb3l1	Pak3	0.6308754195227557
Scgn	Fezf1	0.630805311862201
Ntng1	Gjc3	0.6306986358756524
Fn1	Etv1	0.6300810508323309
Isl1	Selplg	0.6300359329856768
Sgk1	Synpr	0.630016959785981
Oxtr	Serpinb1b	0.6299769129987901
Ano3	Galr2	0.6297760609305079
Sox6	Man1a	0.6296415160428135
Galr1	Gpr165	0.6295279728824816
Ermn	Mc4r	0.6295190515288882
Bdnf	Fezf1	0.6291597844353176
Esr1	Sgk1	0.6291332936683273
Syt2	Sema4d	0.6291010390961984
Crhr2	Cxcl14	0.6290069988983059
Rnd3	Cspg5	0.6287994819388143
Traf4	Selplg	0.6287379903138951
Rxfp1	Glra3	0.6286105390847505
Pdgfra	Omp	0.6285950879930271
Slco1a4	Mlc1	0.6283006099484183
Aldh1l1	Bdnf	0.6282766668782875
Tmem108	Lmod1	0.6282587092078266
Cyr61	Serpinb1b	0.627932541651344
Cyp26a1	Mki67	0.6278898455535239
Tacr3	Greb1	0.6278608847170337
Synpr	Sox6	0.6277088222142869
Slco1a4	Tiparp	0.6276960393323149
Creb3l1	Bdnf	0.6272751235309687
Oprd1	Pou3f2	0.6272730376164928
Myh11	Gpr165	0.627134248397498
Ndnf	Ramp3	0.6271075280651643
Fbxw13	Gem	0.6268818286453983
Sox4	Ndnf	0.6268311785076522
Slc15a3	Isl1	0.6262307568875765
Fst	Tmem108	0.6262183446398556
Mki67	Pou3f2	0.6261432184457965
Rgs2	Slco1a4	0.6260408346118432
Serpine1	Isl1	0.6259039650475763
Col25a1	Cxcl14	0.6257460508721924
Slc17a7	Myh11	0.6257005389436886
Tacr1	Creb3l1	0.6256528324500736
Ermn	Lepr	0.6256292900268509
Cckbr	Lmod1	0.6255185649070574
Syt2	Calcr	0.6254682345993421
Gda	Gjc3	0.6252716129766329
Nos1	Rgs2	0.6251643545451706
Gbx2	Bmp7	0.6250923489210526
Bmp7	Isl1	0.6250543425596782
Fezf1	Synpr	0.6250467850035656
Selplg	Cckbr	0.6248492518569523
Gem	Tiparp	0.624762246920626
Serpine1	Onecut2	0.6246750966979978
Scgn	Man1a	0.6246488376227745
Mc4r	Avpr2	0.6245322856438933
Sox8	Ebf3	0.6244091401555388
Serpine1	Ar	0.6243091502233283
Rnd3	Cpne5	0.6241260853526672
Rgs2	Ntng1	0.6240497810292417
Esr1	Tiparp	0.6240181902398823
Fst	Aqp4	0.6240154756487277
Cbln2	Creb3l1	0.6236395290783662
Npy1r	Gda	0.6236217166678413
Dgkk	Gem	0.6235130491820566
Myh11	Nup62cl	0.6234990325459401
Gabrg1	Cyr61	0.6234302431364676
Igf1r	Slc17a7	0.6234220377510579
Pnoc	Pdgfra	0.6233920484500731
Cxcl14	Irs4	0.6232007575876675
Necab1	Esr1	0.6231965917208434
Cspg5	Serpine1	0.623129473148765
Omp	Cckar	0.6231207713385525
Ccnd2	Syt2	0.6230499137337359
Sp9	Pgr	0.6230322373612079
Sox4	Slc17a6	0.6229231539767037
Cplx3	Lmod1	0.6225931809779255
Egr2	Plin3	0.6225408517327141
Galr2	Npy2r	0.6225374509537152
Syt2	Lmod1	0.6224269692696024
Rnd3	Aldh1l1	0.6222111949359892
Egr2	Serpinb1b	0.6220606725414313
Onecut2	Tiparp	0.6220183801080775
Lepr	Traf4	0.6216643222382014
Egr2	Klf4	0.6216575770607758
Rnd3	Slc17a7	0.6214448762723372
Chat	Crhr1	0.6214073821845116
Gabra1	Baiap2	0.6213194144163432
Omp	Pdgfra	0.6207515668363396
Aqp4	Serpinb1b	0.6204973047165522
Sox4	Ano3	0.6204584241610978
Kiss1r	Col25a1	0.6203553041210692
Slco1a4	Npy1r	0.6203309348877072
Bmp7	Cckar	0.6201188777493137
Synpr	Lepr	0.6197603250667927
Baiap2	Aqp4	0.6197463988722913
Ndnf	Avpr2	0.6196026848289908
Gjc3	Gem	0.6195515434563208
Slco1a4	Nos1	0.6195000782717133
Cckbr	Tiparp	0.6194910272304991
Arhgap36	Cyr61	0.6193482560401319
Gda	Traf4	0.6190824416123583
Ntsr1	Man1a	0.6189972025460712
Dgkk	Igf1r	0.6189617292688199
Ramp3	Npy2r	0.6189439853173595
Ramp3	Irs4	0.6189421705275259
Slc17a7	Ntsr1	0.618915319390856
Cckbr	Igf1r	0.6187023442794799
Npy1r	Scgn	0.618638653010439
Gbx2	Adora2a	0.6185245778506807
Cd24a	Slc17a6	0.618493778611413
Opalin	Tacr3	0.6184905116294229
Grpr	Mc4r	0.618356895350941
Man1a	Sox8	0.6183460811394308
Sgk1	Avpr2	0.6183143824851963
Opalin	Slc15a3	0.6182698338554656
Sp9	Irs4	0.6181970242982615
Galr2	Crhr1	0.618005847159084
Npy1r	Nup62cl	0.6179720030595467
Ndnf	Oprk1	0.6179290487578957
Rgs5	Slc17a8	0.6178405935818457
Tacr3	Onecut2	0.6175671091434393
Greb1	Htr2c	0.6175502313194728
Isl1	Sema4d	0.6175450703219746
Kiss1r	Rnd3	0.6175364046747781
Htr2c	Rgs5	0.6173392824678505
Cyr61	Egr2	0.6172851085805203
Lepr	Serpine1	0.6172418122449935
Lepr	Oxtr	0.6172105738420016
Gem	Slco1a4	0.6170369824397944
Bdnf	Cckar	0.6170158487163874
Arhgap36	Ccnd2	0.6169335146691588
Isl1	Glra3	0.6168777439324156
Sema3c	Pcdh11x	0.6167839160105132
Adora2a	Sox4	0.6164098305553024
Slc17a7	Cyp26a1	0.6162492019604114
Nup62cl	Fezf1	0.6162449875822495
Sox4	Npy1r	0.616228167914932
Cckbr	Sox4	0.6160372165453264
Krt90	Coch	0.6159800459222874
Baiap2	Sgk1	0.615918091337233
Krt90	Fst	0.6158550613206086
Gbx2	Plin3	0.6157449576568651
Bdnf	Pak3	0.6155088143879727
Gem	Bdnf	0.6154843370782175
Etv1	Cd24a	0.6153949654580413
Ntsr1	Sox6	0.6153334882203777
Cyp19a1	Slco1a4	0.6153227745221426
Mki67	Sema4d	0.6152405625298613
Ramp3	Rgs5	0.615101854721552
Lpar1	Ace2	0.614875162538809
Gda	Ndrg1	0.6145231749296958
Ebf3	Tiparp	0.6144898216757914
Serpine1	Mlc1	0.6144672689208599
Ndrg1	Calcr	0.6142643316492378
Nos1	Cxcl14	0.6139232780101939
Avpr1a	Synpr	0.6138176649999165
Ttyh2	Synpr	0.6138091100098049
Myh11	Serpine1	0.6137642051928386
Fbxw13	Cpne5	0.6134218118538256
Prlr	Egr2	0.613148806592287
Pcdh11x	Nos1	0.6131053550287109
Syt2	Cyp19a1	0.6131033189443602
Galr2	Syt2	0.6130856633920094
Trhr	Igf2r	0.6130342272280395
Ndnf	Npy2r	0.612809139365937
Avpr1a	Trhr	0.6122814017282856
Synpr	Pnoc	0.612201091811319
Tmem108	Lpar1	0.6121880409178619
Tiparp	Mc4r	0.6121626650629683
Kiss1r	Ramp3	0.6120472067424468
Ntng1	Cdkn1a	0.6120203647957339
Ano3	Bmp7	0.6120196885212467
Omp	Syt2	0.6117904851525403
Ano3	Irs4	0.6117060896184895
Cbln1	Sytl4	0.6114864398469494
Cyr61	Htr2c	0.6114350858117164
Sox6	Cplx3	0.6113804658162242
Pou3f2	Sema3c	0.6111375214002436
Sox4	Lepr	0.610984761646475
Egr2	Cckar	0.6109179701646326
Fbxw13	Egr2	0.6107837813350151
Ccnd2	Egr2	0.6107158408716946
Sox4	Coch	0.6105731141617898
Fst	Lmod1	0.6105022295123971
Slc18a2	Pdgfra	0.6104980799943012
Esr1	Oprl1	0.6101596780340166
Igf2r	Adora2a	0.610152565891165
Tiparp	Nos1	0.6101017861833133
Arhgap36	Myh11	0.6100551441192124
Slc17a8	Fezf1	0.6097503335231478
Pou3f2	Cd24a	0.6097343388196117
Sox4	Tacr1	0.6095560127577935
Tiparp	Rgs5	0.6095376994532875
Aldh1l1	Tacr3	0.60940516579182
Omp	Htr2c	0.6093415886293135
Glra3	Avpr2	0.6091105796290558
Scgn	Tacr3	0.60905992712727
Ndnf	Pak3	0.6086432272022337
Sox8	Onecut2	0.608468182671197
Serpinb1b	Mki67	0.6083969442988606
Serpinb1b	Npas1	0.6080899741141669
Mki67	Npy1r	0.607996036457453
Kiss1r	Sox6	0.6079542015811289
Rxfp1	Cdkn1a	0.6079149669069194
Dgkk	Trhr	0.607867502517277
Sp9	Col25a1	0.6078364023867993
Rxfp1	Ebf3	0.6078051278858904
Ntng1	Cpne5	0.6075843629956723
Ntng1	Tiparp	0.6075167914967788
Cyp26a1	Creb3l1	0.6074667934169571
Col25a1	Ccnd2	0.6072768486024559
Ace2	Cd24a	0.6072672291768472
Bdnf	Slc18a2	0.606957772197899
Etv1	Gad1	0.6069306972165599
Sox4	Plin3	0.6068480587865434
Slco1a4	Aqp4	0.6067759049624327
Pnoc	Ttn	0.6064845935603234
Cckbr	Syt2	0.6064508648418447
Tmem108	Opalin	0.606388368816989
Cckbr	Sema4d	0.606139901084803
Tacr1	Ramp3	0.6060712702003214
Gabra1	Cyp26a1	0.606020154939402
Nos1	Plin3	0.605927109037021
Bmp7	Ccnd2	0.6059041093221156
Lepr	Ttyh2	0.6057900179790352
Lmod1	Cxcl14	0.6056595547823848
Omp	Ermn	0.6056144018032309
Cckar	Cspg5	0.6055550280623077
Gjc3	Pou3f2	0.6054066649377201
Slc17a6	Slc18a2	0.6053966503049714
Coch	Rxfp1	0.6053592939942826
Selplg	Amigo2	0.6053431080236309
Tacr1	Prlr	0.6051788520197499
Galr1	Selplg	0.60514109162561
Mki67	Ano3	0.6051100228102719
Npas1	Nos1	0.6050976116041626
Cd24a	Ttn	0.604897505220773
Man1a	Mc4r	0.6043785849907604
Tacr3	Pgr	0.6043626410785362
Cxcl14	Cpne5	0.6042484542479817
Kiss1r	Bdnf	0.6041636407791657
Pcdh11x	Ar	0.6041197726361107
Sema4d	Egr2	0.6040008978382028
Ermn	Cckbr	0.6039826345965322
Coch	Sox6	0.603892039383545
Ntsr1	Traf4	0.6038057121296777
Gad1	Ace2	0.6037238617919772
Mc4r	Chat	0.6036453619865613
Klf4	Tmem108	0.6036263909020858
Ramp3	Mc4r	0.603498834095171
Htr2c	Tacr3	0.6032788014215099
Slc17a8	Cckbr	0.6029620553274591
Cdkn1a	Mc4r	0.6028749271386278
Crhr2	Fst	0.6028703928536725
Kiss1r	Tacr1	0.6028643531051985
Cenpe	Ntng1	0.6028599201501053
Igf1r	Krt90	0.602598261049199
Cdkn1a	Oxtr	0.6025545268901767
Oprl1	Slc17a7	0.6024354418525488
Galr1	Arhgap36	0.6023765707941923
Coch	Sema3c	0.602301789059939
Pcdh11x	Rgs5	0.6022924978478916
Cpne5	Slco1a4	0.6022660655876064
Chat	Sgk1	0.6021961309640698
Oprk1	Arhgap36	0.6019360784782036
Crhr1	Cxcl14	0.6018792417571641
Prlr	Fst	0.6017721902848049
Avpr2	Coch	0.6016941775416129
Serpine1	Kiss1r	0.601676133356961
Brs3	Cxcl14	0.6016652268909294
Cyr61	Cdkn1a	0.6015624002060179
Trhr	Npy2r	0.6015357355894467
Slc15a3	Pcdh11x	0.6012928187012313
Selplg	Lepr	0.6012079418660561
Ndnf	Pgr	0.6011710268851369
Gjc3	Adora2a	0.6010473939386367
Esr1	Ano3	0.6010315887470361
Lepr	Cbln1	0.6008627390562693
Etv1	Slc17a6	0.6005348776258206
Grpr	Glra3	0.600524400214044
Oprk1	Traf4	0.600282518028586
Ano3	Greb1	0.6002456512114237
Cbln2	Npy1r	0.6001450179972485
Gjc3	Brs3	0.6000510030263176
Sp9	Lmod1	0.5999950519447834
Omp	Sox8	0.5999821907802506
Col25a1	Egr2	0.5999755347193084
Cplx3	Cbln1	0.5998165182139125
Sytl4	Ndnf	0.5997604248935503
Ermn	Fbxw13	0.5997443598655329
Kiss1r	Aldh1l1	0.599495402054284
Slc17a6	Krt90	0.5994911788842363
Galr1	Bdnf	0.599351211276234
Cyp19a1	Rgs2	0.599323456144465
Coch	Npas1	0.5991222266347382
Slco1a4	Egr2	0.5990945689442472
Fst	Slc17a8	0.5989435898010319
Slc17a8	Tacr3	0.5988211534587023
Gda	Sox6	0.5987655734506411
Aldh1l1	Egr2	0.5986908789473836
Brs3	Slc18a2	0.598681319610989
Oxtr	Cyp19a1	0.598645284588032
Glra3	Cyr61	0.598307529582343
Ndrg1	Sytl4	0.5981675058819877
Glra3	Galr2	0.5981099234350931
Crhr1	Ace2	0.597992239505106
Glra3	Crhr1	0.5979915975013685
Ar	Klf4	0.5978704438610134
Kiss1r	Gjc3	0.5976583705696653
Igf2r	Cspg5	0.5975896982083208
Sema3c	Tmem108	0.5969466400938341
Bdnf	Amigo2	0.5968731072743655
Aldh1l1	Brs3	0.5967661833349943
Calcr	Bdnf	0.5960430648576902
Sox4	Cpne5	0.5956924475304705
Ccnd2	Bdnf	0.5954427131035878
Cyp19a1	Cxcl14	0.595385472865225
Synpr	Plin3	0.5952951836543273
Slco1a4	Mki67	0.5952950432748735
Necab1	Pdgfra	0.595213214060178
Gpr165	Etv1	0.5951954956276939
Nup62cl	Serpine1	0.5950653768385822
Sox4	Synpr	0.5946682613901337
Plin3	Baiap2	0.5945603519938636
Bdnf	Isl1	0.5943129628930961
Synpr	Cyp19a1	0.5942345656996233
Coch	Slc17a8	0.5941138348779709
Fezf1	Oprd1	0.5940410939133514
Galr2	Lepr	0.5939512388410825
Glra3	Slco1a4	0.5939450847155919
Isl1	Cplx3	0.593920022177646
Kiss1r	Pcdh11x	0.5938628568514535
Tiparp	Lmod1	0.5937596858252264
Selplg	Rgs5	0.5935235933808202
Slc17a6	Gjc3	0.5934384881755437
Ramp3	Ar	0.5934312080070914
Npy1r	Galr2	0.5933612908485765
Avpr1a	Krt90	0.5932608334916644
Coch	Ntsr1	0.5929336046183515
Npy1r	Ace2	0.5928036809552696
Npas1	Oprd1	0.5927367893213513
Aldh1l1	Scgn	0.592637722750174
Ramp3	Crhr1	0.5926246713370367
Cenpe	Igf2r	0.5925774332625171
Slco1a4	Greb1	0.5917452682328643
